farmer_id,county,crop_type,farm_size_acres,rainfall_received_mm,soil_quality_score,fertilizer_used,years_insured,previous_claims_3yr,distance_to_market_km,claim_filed
KE-FARM-1913,Kitui,Beans,0.5,880.0,10,1,11,0,2.0,0
KE-FARM-1914,Nyandarua,Sorghum,3.9,839.8,4,1,2,0,6.8,0
KE-FARM-1915,Meru,Sorghum,10.9,941.9,3,1,7,1,20.7,0
KE-FARM-1916,Meru,Sunflower,0.9,495.7,6,0,13,0,14.8,0
KE-FARM-1917,Uasin Gishu,Sunflower,5.3,605.3,1,1,15,2,1.0,0
KE-FARM-1918,Kitui,Sorghum,8.1,656.3,5,1,3,1,19.8,0
KE-FARM-1919,Nakuru,Sunflower,2.9,501.5,7,0,7,1,3.2,0
KE-FARM-1920,Laikipia,Beans,4.4,619.7,2,1,7,0,11.0,0
KE-FARM-1921,Meru,Maize,6.7,736.3,10,0,1,0,1.6,0
KE-FARM-1922,Meru,Beans,1.2,517.4,9,0,6,0,11.2,0
KE-FARM-1923,Uasin Gishu,Sorghum,1.4,494.5,6,1,4,0,1.0,0
KE-FARM-1924,Nyandarua,Sorghum,0.5,484.6,2,1,11,1,9.2,0
KE-FARM-1925,Uasin Gishu,Beans,13.2,398.4,8,1,8,0,10.4,0
KE-FARM-1926,Nakuru,Sunflower,10.0,728.1,8,1,8,2,2.8,0
KE-FARM-1927,Kitui,Sunflower,5.8,494.1,1,0,3,0,27.6,0
KE-FARM-1928,Trans Nzoia,Sorghum,0.5,478.3,1,0,4,0,1.0,0
KE-FARM-1929,Trans Nzoia,Wheat,2.4,679.4,1,0,15,0,22.2,0
KE-FARM-1930,Kitui,Sunflower,0.5,598.4,4,0,1,1,4.8,0
KE-FARM-1931,Nyandarua,Beans,0.5,521.2,4,1,10,0,12.5,0
KE-FARM-1932,Meru,Sunflower,3.8,721.6,8,1,2,0,10.5,0
KE-FARM-1933,Nyandarua,Beans,13.0,515.2,1,0,7,1,1.8,0
KE-FARM-1934,Meru,Sorghum,9.3,273.5,10,0,15,1,3.8,1
KE-FARM-1935,Meru,Sunflower,4.8,800.0,3,1,14,2,7.5,0
KE-FARM-1936,Trans Nzoia,Beans,0.5,475.8,1,0,11,3,18.7,0
KE-FARM-1937,Nyandarua,Sorghum,1.3,492.2,9,1,12,0,31.0,0
KE-FARM-1938,Uasin Gishu,Wheat,1.5,492.8,10,1,15,2,1.0,1
KE-FARM-1939,Meru,Beans,5.8,608.9,9,0,7,2,4.3,0
KE-FARM-1940,Laikipia,Wheat,6.5,558.9,7,0,13,2,11.0,0
KE-FARM-1941,Laikipia,Wheat,1.9,748.2,8,1,9,0,7.5,0
KE-FARM-1942,Uasin Gishu,Maize,2.2,846.8,1,0,10,2,28.7,0
KE-FARM-1943,Laikipia,Sunflower,0.5,498.1,5,0,9,0,1.0,0
KE-FARM-1944,Nakuru,Beans,1.4,459.3,2,0,9,0,5.8,0
KE-FARM-1945,Meru,Wheat,2.4,521.7,1,1,6,1,11.1,1
KE-FARM-1946,Uasin Gishu,Maize,0.5,665.9,3,1,8,1,2.5,0
KE-FARM-1947,Nyandarua,Sorghum,2.4,582.5,7,0,9,0,12.9,0
KE-FARM-1948,Meru,Beans,7.7,524.9,1,1,12,0,1.0,0
KE-FARM-1949,Uasin Gishu,Wheat,3.5,405.4,2,1,14,0,6.0,1
KE-FARM-1950,Trans Nzoia,Sunflower,0.5,268.7,2,1,7,1,11.3,0
KE-FARM-1951,Nyandarua,Maize,0.9,449.3,4,0,4,0,3.1,0
KE-FARM-1952,Trans Nzoia,Wheat,2.6,789.7,3,1,14,1,1.0,0
KE-FARM-1953,Meru,Sunflower,1.8,665.4,3,1,4,1,31.5,1
KE-FARM-1954,Nyandarua,Wheat,1.8,571.3,10,0,6,0,24.5,0
KE-FARM-1955,Laikipia,Beans,3.0,709.5,5,0,14,2,26.1,0
KE-FARM-1956,Uasin Gishu,Beans,3.5,406.8,3,0,11,0,38.4,0
KE-FARM-1957,Meru,Beans,6.4,608.5,7,0,4,2,2.0,0
KE-FARM-1958,Nakuru,Maize,1.7,332.0,5,1,11,0,1.7,0
KE-FARM-1959,Nyandarua,Beans,6.5,651.9,4,1,7,0,1.0,0
KE-FARM-1960,Nyandarua,Sunflower,1.7,638.9,3,1,8,0,22.2,0
KE-FARM-1961,Kitui,Wheat,0.5,642.5,4,0,8,0,14.0,0
KE-FARM-1962,Meru,Sorghum,3.2,775.1,2,1,14,1,10.0,0
KE-FARM-1963,Meru,Sunflower,3.5,716.4,1,1,8,1,26.3,0
KE-FARM-1964,Trans Nzoia,Sunflower,10.9,418.7,3,1,2,0,8.6,1
KE-FARM-1965,Kitui,Beans,5.2,777.4,2,1,14,3,1.4,0
KE-FARM-1966,Laikipia,Maize,10.0,568.6,1,0,10,0,1.9,0
KE-FARM-1967,Trans Nzoia,Wheat,9.6,304.5,1,1,2,0,1.4,0
KE-FARM-1968,Kitui,Maize,3.7,583.7,2,1,2,0,3.7,0
KE-FARM-1969,Trans Nzoia,Wheat,3.0,697.1,9,1,2,0,4.8,0
KE-FARM-1970,Laikipia,Wheat,3.3,447.9,5,1,4,1,15.9,0
KE-FARM-1971,Kitui,Maize,15.3,799.9,9,0,5,1,2.1,1
KE-FARM-1972,Kitui,Sunflower,5.9,461.5,8,0,4,1,12.9,0
KE-FARM-1973,Nakuru,Wheat,0.5,527.8,6,1,15,0,6.8,0
KE-FARM-1974,Trans Nzoia,Maize,6.0,500.3,1,1,5,1,79.9,0
KE-FARM-1975,Trans Nzoia,Wheat,0.7,343.7,10,1,4,2,15.0,0
KE-FARM-1976,Nyandarua,Sorghum,2.4,451.0,5,0,7,1,34.7,0
KE-FARM-1977,Laikipia,Sunflower,0.9,493.2,1,1,10,1,4.2,0
KE-FARM-1978,Uasin Gishu,Beans,4.7,580.5,7,1,1,1,1.3,0
KE-FARM-1979,Nakuru,Wheat,8.4,149.8,10,1,14,0,7.1,1
KE-FARM-1980,Kitui,Sorghum,1.4,707.5,8,0,13,0,1.3,0
KE-FARM-1981,Kitui,Beans,0.5,706.0,8,0,1,3,6.8,0
KE-FARM-1982,Kitui,Beans,1.4,777.2,7,1,2,1,3.1,0
KE-FARM-1983,Nakuru,Wheat,4.5,376.3,2,1,13,0,6.8,1
KE-FARM-1984,Kitui,Maize,1.6,556.1,5,1,1,2,29.9,0
KE-FARM-1985,Kitui,Wheat,1.3,741.2,4,1,12,3,3.4,0
KE-FARM-1986,Laikipia,Sorghum,0.8,754.1,5,1,15,2,50.3,0
KE-FARM-1987,Meru,Beans,2.8,821.8,10,0,10,0,2.6,0
KE-FARM-1988,Meru,Wheat,1.3,615.4,9,0,12,0,2.3,0
KE-FARM-1989,Nyandarua,Maize,5.3,591.6,4,0,12,2,7.9,1
KE-FARM-1990,Nyandarua,Wheat,0.5,366.3,8,0,10,1,18.5,0
KE-FARM-1991,Kitui,Sunflower,4.4,759.7,8,1,13,0,13.8,0
KE-FARM-1992,Laikipia,Maize,1.1,531.0,2,1,14,0,12.9,0
KE-FARM-1993,Kitui,Sorghum,2.7,605.1,6,0,11,1,3.3,0
KE-FARM-1994,Nyandarua,Beans,1.3,595.1,5,1,3,0,1.0,0
KE-FARM-1995,Nakuru,Wheat,5.1,240.8,2,1,6,0,1.8,0
KE-FARM-1996,Nakuru,Maize,11.6,478.3,10,1,10,0,4.3,0
KE-FARM-1997,Uasin Gishu,Sunflower,10.0,668.1,4,0,11,0,35.6,0
KE-FARM-1998,Meru,Maize,3.5,592.7,7,1,6,0,25.2,0
KE-FARM-1999,Laikipia,Sunflower,2.5,669.3,1,1,1,1,2.2,0
KE-FARM-2000,Trans Nzoia,Sorghum,6.8,717.6,9,1,6,1,12.9,0
KE-FARM-2001,Meru,Beans,4.6,476.5,10,1,5,2,8.7,0
KE-FARM-2002,Trans Nzoia,Sorghum,0.8,522.7,1,0,7,3,1.0,0
KE-FARM-2003,Uasin Gishu,Wheat,6.9,578.8,5,1,6,1,4.6,0
KE-FARM-2004,Uasin Gishu,Maize,2.2,716.0,7,1,12,2,6.7,0
KE-FARM-2005,Kitui,Sunflower,0.8,564.9,8,1,12,2,11.0,0
KE-FARM-2006,Nyandarua,Sunflower,1.3,332.8,2,1,7,1,3.5,1
KE-FARM-2007,Uasin Gishu,Maize,1.2,570.3,4,0,2,0,27.2,0
KE-FARM-2008,Uasin Gishu,Maize,2.9,710.0,2,0,12,1,6.0,0
KE-FARM-2009,Trans Nzoia,Wheat,1.1,803.6,4,1,1,0,2.9,0
KE-FARM-2010,Nyandarua,Sorghum,0.5,642.1,6,0,14,1,3.8,0
KE-FARM-2011,Uasin Gishu,Sunflower,0.5,377.1,6,1,7,0,13.9,1
KE-FARM-2012,Meru,Wheat,3.5,539.0,2,0,9,0,10.2,0
KE-FARM-2013,Uasin Gishu,Sorghum,5.3,671.3,4,0,2,1,13.6,0
KE-FARM-2014,Nyandarua,Wheat,1.6,729.9,4,1,12,0,3.5,0
KE-FARM-2015,Kitui,Sunflower,0.5,676.1,1,0,7,1,4.0,0
KE-FARM-2016,Laikipia,Maize,0.5,562.3,2,1,3,1,5.1,0
KE-FARM-2017,Nyandarua,Maize,9.8,728.8,3,1,6,1,2.1,0
KE-FARM-2018,Trans Nzoia,Sorghum,2.7,503.9,5,1,3,1,11.7,0
KE-FARM-2019,Laikipia,Beans,2.4,627.7,8,1,13,0,4.0,0
KE-FARM-2020,Meru,Sorghum,0.5,712.5,6,0,10,1,3.9,0
KE-FARM-2021,Nakuru,Beans,5.2,686.5,3,1,13,1,3.1,0
KE-FARM-2022,Nyandarua,Wheat,3.0,689.9,6,1,11,3,6.0,0
KE-FARM-2023,Kitui,Wheat,0.9,686.1,7,1,11,0,14.8,0
KE-FARM-2024,Trans Nzoia,Sunflower,0.5,442.7,6,1,11,2,18.1,0
KE-FARM-2025,Meru,Beans,1.9,602.6,10,1,5,1,16.3,0
KE-FARM-2026,Laikipia,Sunflower,7.3,463.6,6,1,15,1,9.7,0
KE-FARM-2027,Meru,Maize,8.0,556.6,1,1,2,1,3.3,0
KE-FARM-2028,Nyandarua,Beans,3.7,424.7,3,0,8,2,13.3,0
KE-FARM-2029,Uasin Gishu,Sorghum,5.2,651.7,7,0,14,2,1.0,1
KE-FARM-2030,Kitui,Maize,0.5,305.2,4,1,8,2,16.0,1
KE-FARM-2031,Nyandarua,Maize,3.5,692.6,4,0,7,1,15.2,0
KE-FARM-2032,Nakuru,Sorghum,4.4,602.3,7,0,6,0,11.1,0
KE-FARM-2033,Nyandarua,Maize,0.9,885.3,9,0,1,1,1.0,1
KE-FARM-2034,Laikipia,Beans,8.5,569.3,2,1,8,0,59.3,0
KE-FARM-2035,Laikipia,Sunflower,0.9,569.3,9,1,1,0,14.1,0
KE-FARM-2036,Nyandarua,Maize,1.5,702.4,3,1,8,0,13.3,0
KE-FARM-2037,Laikipia,Beans,3.9,578.0,6,1,11,2,1.0,0
KE-FARM-2038,Uasin Gishu,Wheat,4.1,641.2,4,1,2,1,5.1,0
KE-FARM-2039,Meru,Beans,4.8,749.2,1,1,8,0,1.0,0
KE-FARM-2040,Nyandarua,Sunflower,0.5,559.9,9,1,10,1,4.5,0
KE-FARM-2041,Kitui,Beans,7.6,779.3,6,1,12,1,8.5,0
KE-FARM-2042,Uasin Gishu,Sorghum,3.0,348.1,8,1,4,0,21.1,0
KE-FARM-2043,Meru,Sunflower,2.5,840.5,2,1,7,0,3.3,0
KE-FARM-2044,Kitui,Wheat,15.9,331.8,7,1,5,0,9.8,1
KE-FARM-2045,Kitui,Sorghum,5.4,802.8,6,1,8,1,1.8,0
KE-FARM-2046,Kitui,Beans,0.5,320.0,2,1,12,0,4.4,0
KE-FARM-2047,Meru,Sunflower,5.7,897.1,2,1,15,2,29.4,0
KE-FARM-2048,Uasin Gishu,Wheat,0.5,624.1,4,1,6,1,13.8,0
KE-FARM-2049,Kitui,Sorghum,0.5,458.3,4,1,14,1,7.9,0
KE-FARM-2050,Kitui,Wheat,2.1,879.8,3,1,15,1,2.9,0
KE-FARM-2051,Trans Nzoia,Beans,20.2,436.7,8,1,5,0,4.8,0
KE-FARM-2052,Nyandarua,Wheat,0.8,565.9,7,1,1,1,1.7,0
KE-FARM-2053,Meru,Maize,4.5,990.7,2,0,3,2,4.4,0
KE-FARM-2054,Meru,Sorghum,0.8,659.3,3,1,10,1,1.6,0
KE-FARM-2055,Laikipia,Wheat,5.2,296.1,10,1,9,1,15.9,0
KE-FARM-2056,Meru,Beans,2.8,559.0,9,1,15,1,1.0,0
KE-FARM-2057,Uasin Gishu,Beans,4.6,545.7,5,0,14,2,2.1,0
KE-FARM-2058,Meru,Wheat,0.9,628.3,2,1,9,2,11.7,0
KE-FARM-2059,Trans Nzoia,Beans,5.5,593.3,3,1,5,2,23.3,0
KE-FARM-2060,Nyandarua,Sunflower,21.7,681.9,8,0,3,1,33.4,0
KE-FARM-2061,Nyandarua,Sunflower,4.4,370.8,4,1,6,0,18.1,0
KE-FARM-2062,Meru,Sunflower,2.7,517.8,2,1,5,0,2.4,0
KE-FARM-2063,Kitui,Maize,10.3,646.8,2,1,15,4,3.4,0
KE-FARM-2064,Nakuru,Wheat,0.5,485.7,6,1,1,1,20.5,0
KE-FARM-2065,Nakuru,Maize,5.2,764.4,8,0,2,1,22.0,0
KE-FARM-2066,Kitui,Beans,8.8,488.7,7,1,12,0,10.2,0
KE-FARM-2067,Kitui,Maize,0.5,621.5,4,1,5,1,3.8,0
KE-FARM-2068,Kitui,Beans,2.4,584.3,2,0,14,1,2.5,0
KE-FARM-2069,Uasin Gishu,Beans,0.9,447.8,9,1,9,0,19.1,0
KE-FARM-2070,Nakuru,Sorghum,3.3,609.1,4,1,12,0,2.3,0
KE-FARM-2071,Kitui,Sunflower,4.2,403.2,9,1,4,1,10.8,0
KE-FARM-2072,Uasin Gishu,Beans,1.4,533.5,5,0,9,0,34.4,0
KE-FARM-2073,Laikipia,Sorghum,2.5,604.5,7,1,3,1,12.2,0
KE-FARM-2074,Uasin Gishu,Sunflower,1.3,385.9,5,1,1,0,3.0,0
KE-FARM-2075,Nakuru,Beans,1.8,693.5,2,0,6,1,3.3,1
KE-FARM-2076,Meru,Beans,0.7,639.1,6,0,15,0,1.0,0
KE-FARM-2077,Laikipia,Maize,8.7,679.8,7,0,10,2,11.6,0
KE-FARM-2078,Nakuru,Maize,0.5,600.4,6,1,14,1,7.3,0
KE-FARM-2079,Uasin Gishu,Sunflower,8.6,427.4,3,0,7,3,2.3,1
KE-FARM-2080,Trans Nzoia,Beans,3.4,600.0,10,0,4,1,2.6,0
KE-FARM-2081,Nyandarua,Wheat,1.6,693.5,8,1,10,1,1.0,0
KE-FARM-2082,Nakuru,Maize,5.1,421.5,3,1,5,2,38.4,0
KE-FARM-2083,Kitui,Sunflower,2.8,433.4,5,1,4,2,17.6,1
KE-FARM-2084,Uasin Gishu,Beans,2.8,563.1,9,1,3,0,5.0,0
KE-FARM-2085,Kitui,Beans,0.5,544.3,5,0,1,2,29.2,0
KE-FARM-2086,Kitui,Wheat,2.0,597.6,7,1,13,1,11.3,0
KE-FARM-2087,Kitui,Sunflower,1.1,556.2,7,0,6,1,13.9,0
KE-FARM-2088,Kitui,Beans,0.5,624.0,5,1,10,0,11.4,0
KE-FARM-2089,Kitui,Maize,1.8,783.3,2,1,5,2,14.1,0
KE-FARM-2090,Laikipia,Wheat,0.5,680.8,5,0,11,0,1.9,0
KE-FARM-2091,Nakuru,Sunflower,1.2,608.4,7,1,1,0,8.3,0
KE-FARM-2092,Nakuru,Wheat,0.5,434.0,7,1,5,2,18.9,1
KE-FARM-2093,Nyandarua,Maize,0.5,491.7,4,0,6,1,1.0,0
KE-FARM-2094,Uasin Gishu,Sunflower,0.9,726.3,1,1,10,0,1.3,0
KE-FARM-2095,Trans Nzoia,Wheat,30.0,529.7,6,1,5,0,2.8,1
KE-FARM-2096,Laikipia,Sorghum,0.5,454.8,3,1,1,2,3.5,0
KE-FARM-2097,Uasin Gishu,Maize,4.1,914.7,5,1,14,1,2.0,0
KE-FARM-2098,Laikipia,Maize,0.6,828.7,4,1,5,2,9.8,0
KE-FARM-2099,Nakuru,Maize,10.1,581.3,2,0,10,0,3.5,0
KE-FARM-2100,Kitui,Sorghum,0.5,437.6,7,0,1,2,1.7,1
KE-FARM-2101,Nyandarua,Sorghum,12.4,708.5,5,1,11,2,23.6,0
KE-FARM-2102,Nyandarua,Beans,3.8,526.5,7,0,3,0,11.9,0
KE-FARM-2103,Meru,Wheat,0.5,733.3,9,1,12,1,2.8,0
KE-FARM-2104,Trans Nzoia,Beans,9.0,526.6,4,1,13,2,4.5,0
KE-FARM-2105,Nyandarua,Wheat,3.0,846.8,5,0,2,1,13.5,0
KE-FARM-2106,Kitui,Sorghum,1.2,522.2,9,0,13,0,15.6,0
KE-FARM-2107,Nakuru,Sorghum,5.8,954.7,10,1,1,2,1.9,0
KE-FARM-2108,Trans Nzoia,Beans,10.5,629.3,4,1,4,1,27.6,0
KE-FARM-2109,Uasin Gishu,Sunflower,2.6,807.6,5,1,2,0,15.4,0
KE-FARM-2110,Kitui,Beans,1.5,519.0,5,1,5,0,19.4,0
KE-FARM-2111,Kitui,Wheat,6.2,403.3,8,0,10,1,1.6,0
KE-FARM-2112,Nyandarua,Beans,4.6,254.1,4,1,1,0,1.5,0
KE-FARM-2113,Trans Nzoia,Maize,8.8,791.5,4,0,12,1,3.6,0
KE-FARM-2114,Nakuru,Wheat,4.7,610.2,7,1,10,1,1.0,0
KE-FARM-2115,Meru,Wheat,1.1,412.9,5,1,1,2,1.0,0
KE-FARM-2116,Laikipia,Sunflower,10.7,797.7,6,1,11,0,1.5,0
KE-FARM-2117,Laikipia,Sorghum,0.5,773.4,6,1,10,1,12.5,0
KE-FARM-2118,Nakuru,Wheat,1.2,807.4,6,1,4,1,1.0,0
KE-FARM-2119,Nakuru,Sorghum,2.9,399.0,10,1,7,1,1.0,0
KE-FARM-2120,Laikipia,Beans,3.3,787.0,5,1,14,3,28.9,1
KE-FARM-2121,Meru,Maize,0.5,657.6,5,1,14,2,1.0,0
KE-FARM-2122,Trans Nzoia,Sunflower,6.1,814.1,9,0,2,0,7.7,0
KE-FARM-2123,Laikipia,Sorghum,1.8,681.4,8,1,2,2,10.3,1
KE-FARM-2124,Nakuru,Wheat,2.1,626.0,4,0,1,0,31.8,0
KE-FARM-2125,Nyandarua,Sorghum,6.6,789.0,7,0,5,0,23.0,0
KE-FARM-2126,Uasin Gishu,Wheat,1.9,727.8,8,0,6,0,5.8,0
KE-FARM-2127,Meru,Sorghum,0.5,762.3,9,1,13,1,28.5,0
KE-FARM-2128,Kitui,Wheat,0.8,526.8,5,0,6,0,5.7,0
KE-FARM-2129,Meru,Beans,12.5,574.1,3,1,2,1,11.1,0
KE-FARM-2130,Nyandarua,Wheat,0.5,339.9,4,1,12,0,3.0,0
KE-FARM-2131,Nyandarua,Wheat,1.8,516.0,10,0,12,1,10.1,0
KE-FARM-2132,Kitui,Maize,2.8,718.6,6,1,7,1,7.7,0
KE-FARM-2133,Nakuru,Wheat,2.7,684.6,10,0,6,1,9.3,0
KE-FARM-2134,Laikipia,Maize,0.5,453.1,5,1,8,2,11.5,0
KE-FARM-2135,Trans Nzoia,Sunflower,2.8,792.4,9,1,6,0,1.9,0
KE-FARM-2136,Meru,Maize,1.9,1046.0,3,1,9,0,3.6,0
KE-FARM-2137,Kitui,Beans,14.3,464.6,2,0,10,1,13.3,0
KE-FARM-2138,Meru,Maize,0.7,569.1,6,1,2,1,1.8,0
KE-FARM-2139,Nyandarua,Sunflower,1.7,506.8,7,1,7,0,4.2,0
KE-FARM-2140,Laikipia,Beans,2.2,585.8,5,1,5,0,11.0,0
KE-FARM-2141,Meru,Sorghum,2.0,641.1,1,1,1,0,27.8,0
KE-FARM-2142,Trans Nzoia,Sorghum,4.4,495.4,3,0,3,1,1.0,1
KE-FARM-2143,Nyandarua,Maize,1.0,558.5,3,1,4,2,7.3,0
KE-FARM-2144,Trans Nzoia,Maize,1.0,613.1,4,0,12,1,1.0,0
KE-FARM-2145,Laikipia,Sunflower,5.2,670.7,10,0,2,1,4.8,0
KE-FARM-2146,Meru,Sunflower,2.8,820.0,6,1,7,0,1.9,0
KE-FARM-2147,Uasin Gishu,Wheat,2.1,597.8,5,1,1,0,10.5,0
KE-FARM-2148,Meru,Sunflower,0.7,515.7,1,1,3,2,14.2,0
KE-FARM-2149,Laikipia,Wheat,0.8,704.5,6,0,12,0,2.8,0
KE-FARM-2150,Meru,Beans,0.5,660.0,9,0,9,2,12.5,0
KE-FARM-2151,Kitui,Maize,0.5,571.1,1,1,11,1,5.9,0
KE-FARM-2152,Meru,Beans,3.3,672.8,8,1,14,1,3.3,0
KE-FARM-2153,Nakuru,Sunflower,8.9,542.5,8,0,2,1,7.4,0
KE-FARM-2154,Meru,Beans,1.4,520.4,3,1,5,1,4.8,1
KE-FARM-2155,Meru,Beans,1.6,315.1,9,0,4,0,2.6,0
KE-FARM-2156,Trans Nzoia,Beans,0.5,550.8,8,1,12,2,14.1,0
KE-FARM-2157,Uasin Gishu,Sunflower,2.0,335.6,3,1,3,1,16.0,1
KE-FARM-2158,Trans Nzoia,Beans,0.5,504.1,10,1,5,0,16.1,0
KE-FARM-2159,Trans Nzoia,Wheat,10.0,686.9,5,1,6,1,4.8,0
KE-FARM-2160,Nyandarua,Sunflower,4.5,374.2,3,1,1,1,1.9,0
KE-FARM-2161,Nakuru,Beans,18.7,571.5,5,1,2,0,18.4,0
KE-FARM-2162,Trans Nzoia,Sunflower,8.6,609.8,9,1,1,0,4.0,0
KE-FARM-2163,Kitui,Sorghum,2.6,564.2,4,1,3,0,13.8,0
KE-FARM-2164,Laikipia,Wheat,2.9,527.8,6,0,8,2,17.0,0
KE-FARM-2165,Kitui,Beans,0.8,648.8,3,1,8,0,14.6,0
KE-FARM-2166,Laikipia,Sorghum,2.5,669.6,3,0,4,2,4.9,0
KE-FARM-2167,Meru,Sorghum,9.3,600.2,5,1,6,2,27.8,0
KE-FARM-2168,Nyandarua,Sunflower,0.5,536.1,8,0,12,0,10.8,0
KE-FARM-2169,Nakuru,Sorghum,8.0,729.7,8,1,9,1,8.6,0
KE-FARM-2170,Kitui,Wheat,1.7,403.4,3,0,14,0,12.0,1
KE-FARM-2171,Nakuru,Wheat,9.2,703.1,8,0,7,1,1.0,0
KE-FARM-2172,Kitui,Maize,11.3,663.0,8,0,2,0,5.0,0
KE-FARM-2173,Meru,Wheat,4.4,629.9,3,1,11,2,21.3,1
KE-FARM-2174,Laikipia,Sorghum,4.4,598.5,10,1,2,0,1.8,0
KE-FARM-2175,Uasin Gishu,Wheat,2.4,316.5,10,1,3,1,5.4,0
KE-FARM-2176,Nyandarua,Sunflower,7.2,808.1,2,0,8,1,5.2,0
KE-FARM-2177,Kitui,Maize,13.0,725.8,10,1,10,0,4.4,0
KE-FARM-2178,Kitui,Sorghum,6.0,455.8,2,1,15,2,8.3,1
KE-FARM-2179,Meru,Maize,3.9,713.8,9,0,9,1,55.7,0
KE-FARM-2180,Nyandarua,Sorghum,3.7,628.3,7,1,13,1,3.0,0
KE-FARM-2181,Laikipia,Sunflower,7.6,512.5,6,1,14,0,12.2,0
KE-FARM-2182,Laikipia,Maize,3.1,778.8,7,1,3,2,14.2,0
KE-FARM-2183,Kitui,Beans,6.5,535.4,8,0,9,1,8.8,0
KE-FARM-2184,Uasin Gishu,Sorghum,2.8,803.4,1,1,12,0,1.0,0
KE-FARM-2185,Uasin Gishu,Beans,0.5,680.1,8,0,12,0,8.5,0
KE-FARM-2186,Nakuru,Maize,1.9,743.5,3,1,10,1,30.7,0
KE-FARM-2187,Nyandarua,Beans,2.4,686.9,3,1,12,2,4.2,0
KE-FARM-2188,Nyandarua,Beans,0.6,679.9,6,1,8,0,10.2,0
KE-FARM-2189,Laikipia,Maize,0.5,632.3,4,1,5,1,32.0,0
KE-FARM-2190,Nakuru,Sunflower,3.1,491.0,4,0,11,1,16.0,0
KE-FARM-2191,Meru,Beans,0.5,609.4,4,1,10,1,11.7,0
KE-FARM-2192,Nyandarua,Beans,1.4,737.5,10,0,3,0,35.5,1
KE-FARM-2193,Nakuru,Sunflower,5.5,707.9,9,1,11,1,1.9,0
KE-FARM-2194,Nakuru,Beans,13.3,675.2,8,1,7,1,14.8,0
KE-FARM-2195,Kitui,Beans,5.1,285.6,3,1,9,0,5.2,0
KE-FARM-2196,Laikipia,Beans,19.6,568.0,1,1,12,2,4.5,0
KE-FARM-2197,Nakuru,Wheat,4.8,552.3,1,1,6,3,7.4,0
KE-FARM-2198,Uasin Gishu,Sunflower,1.4,434.5,1,0,3,1,1.0,0
KE-FARM-2199,Uasin Gishu,Beans,4.5,735.6,4,1,5,1,3.7,0
KE-FARM-2200,Trans Nzoia,Sunflower,4.8,296.2,6,0,7,1,1.8,0
KE-FARM-2201,Laikipia,Sorghum,1.9,725.5,4,1,8,0,1.5,0
KE-FARM-2202,Kitui,Sorghum,0.5,799.4,3,0,13,1,4.1,0
KE-FARM-2203,Meru,Beans,4.9,568.5,8,1,14,1,16.2,0
KE-FARM-2204,Trans Nzoia,Sunflower,0.5,588.8,8,0,12,0,2.2,0
KE-FARM-2205,Uasin Gishu,Sunflower,4.0,745.1,6,1,4,2,7.6,0
KE-FARM-2206,Kitui,Sunflower,0.7,485.5,9,1,2,0,13.8,0
KE-FARM-2207,Trans Nzoia,Wheat,3.3,699.1,10,1,10,1,2.8,0
KE-FARM-2208,Laikipia,Sorghum,2.8,462.3,1,0,2,1,25.8,0
KE-FARM-2209,Kitui,Sunflower,0.5,417.4,8,1,12,0,20.1,0
KE-FARM-2210,Laikipia,Sunflower,1.8,644.4,6,0,3,2,2.9,0
KE-FARM-2211,Nakuru,Wheat,3.7,596.0,1,1,8,0,45.7,0
KE-FARM-2212,Nyandarua,Wheat,7.6,341.8,4,1,1,1,11.1,0
KE-FARM-2213,Nakuru,Sunflower,8.8,812.3,5,1,14,0,3.4,0
KE-FARM-2214,Laikipia,Maize,2.6,537.8,7,0,7,1,11.4,0
KE-FARM-2215,Kitui,Sunflower,5.2,676.6,8,1,6,1,11.0,0
KE-FARM-2216,Uasin Gishu,Sunflower,1.5,840.8,9,1,14,0,9.3,0
KE-FARM-2217,Meru,Wheat,1.7,637.1,6,0,2,2,12.4,1
KE-FARM-2218,Uasin Gishu,Wheat,0.9,791.0,10,1,9,1,3.1,0
KE-FARM-2219,Kitui,Sunflower,3.3,470.5,9,1,13,0,38.6,0
KE-FARM-2220,Nakuru,Sunflower,1.5,813.1,4,0,12,0,19.5,0
KE-FARM-2221,Meru,Sunflower,0.5,476.1,8,1,5,2,13.7,0
KE-FARM-2222,Kitui,Wheat,4.6,514.3,3,1,2,0,1.0,0
KE-FARM-2223,Laikipia,Sunflower,4.9,381.8,4,0,3,3,8.9,1
KE-FARM-2224,Uasin Gishu,Sunflower,1.8,640.3,10,1,7,1,12.3,0
KE-FARM-2225,Laikipia,Beans,0.5,694.6,4,1,7,0,19.2,0
KE-FARM-2226,Meru,Maize,2.2,715.0,6,0,10,0,29.2,0
KE-FARM-2227,Meru,Sorghum,2.3,385.3,9,1,1,0,24.8,0
KE-FARM-2228,Uasin Gishu,Maize,4.4,656.2,6,1,15,2,5.2,0
KE-FARM-2229,Laikipia,Beans,1.5,661.8,1,1,10,1,22.7,0
KE-FARM-2230,Trans Nzoia,Sorghum,4.6,692.2,5,1,14,0,1.0,0
KE-FARM-2231,Laikipia,Sunflower,8.2,484.1,9,1,11,0,4.3,0
KE-FARM-2232,Meru,Beans,1.1,224.2,5,1,11,0,1.2,0
KE-FARM-2233,Laikipia,Sunflower,15.4,706.0,6,0,12,0,21.5,0
