borrower_id,business_type,loan_purpose,loan_amount_ksh,loan_term_months,mpesa_transactions_monthly,mpesa_avg_balance_ksh,prev_loans_repaid,prev_loans_defaulted,group_lending_member,dependants,business_age_months,has_mobile_money_savings,loan_defaulted
MFI-02260,Jua Kali Artisan,School Fees,45362.0,6,17,10617.0,2,0,1,4,8,1,0
MFI-02261,Food Vendor,Medical Emergency,57608.0,9,20,812.0,1,1,1,1,35,1,0
MFI-02262,Boda Boda Operator,Equipment,31353.0,6,24,8763.0,6,1,0,4,46,0,1
MFI-02263,Boda Boda Operator,School Fees,30032.0,6,16,936.0,1,0,1,4,37,1,0
MFI-02264,Boda Boda Operator,Business Expansion,44082.0,6,18,8932.0,3,0,1,1,5,1,0
MFI-02265,Jua Kali Artisan,Stock Purchase,98401.0,6,13,,2,1,1,1,61,0,0
MFI-02266,Jua Kali Artisan,School Fees,54387.0,6,18,,3,0,0,2,89,1,0
MFI-02267,Boda Boda Operator,School Fees,36816.0,12,19,4725.0,1,1,1,2,1,1,0
MFI-02268,Food Vendor,Business Expansion,26145.0,6,17,,0,0,1,4,53,1,0
MFI-02269,Boda Boda Operator,Medical Emergency,33039.0,3,14,7595.0,3,0,1,6,34,0,0
MFI-02270,Boda Boda Operator,Business Expansion,18199.0,6,18,5372.0,0,0,1,4,5,0,0
MFI-02271,Market Trader,Stock Purchase,16551.0,18,13,,2,0,0,1,6,0,0
MFI-02272,Jua Kali Artisan,Business Expansion,30027.0,12,15,7690.0,2,0,1,4,7,1,0
MFI-02273,Market Trader,Stock Purchase,36490.0,9,16,27963.0,2,0,1,1,1,1,0
MFI-02274,Market Trader,Business Expansion,64975.0,3,23,4754.0,1,0,0,2,9,0,0
MFI-02275,Kiosk Owner,Medical Emergency,14715.0,9,17,3984.0,0,0,1,2,40,1,0
MFI-02276,Market Trader,Stock Purchase,36624.0,9,17,2002.0,2,1,1,2,6,1,0
MFI-02277,Food Vendor,Stock Purchase,51099.0,18,23,2817.0,2,2,0,4,6,0,0
MFI-02278,Boda Boda Operator,School Fees,16563.0,9,18,3872.0,0,1,1,3,31,1,0
MFI-02279,Kiosk Owner,Business Expansion,25135.0,9,16,2463.0,1,0,0,2,32,1,0
MFI-02280,Food Vendor,School Fees,66671.0,9,26,9310.0,1,0,0,3,12,1,0
MFI-02281,Kiosk Owner,Equipment,34638.0,18,14,1400.0,0,0,1,8,44,0,0
MFI-02282,Kiosk Owner,Stock Purchase,7233.0,6,16,2067.0,3,0,1,6,11,1,0
MFI-02283,Kiosk Owner,Medical Emergency,67464.0,12,15,582.0,3,0,0,4,6,1,0
MFI-02284,Market Trader,Medical Emergency,38994.0,6,18,,0,0,0,3,7,1,1
MFI-02285,Food Vendor,Stock Purchase,10049.0,12,18,16604.0,3,0,1,5,7,1,0
MFI-02286,Kiosk Owner,School Fees,17992.0,9,21,2937.0,5,1,0,4,5,1,0
MFI-02287,Kiosk Owner,Stock Purchase,32826.0,9,19,2123.0,0,0,1,7,3,0,1
MFI-02288,Boda Boda Operator,Equipment,46625.0,6,17,,1,0,0,4,4,1,0
MFI-02289,Market Trader,Equipment,82691.0,6,14,6977.0,1,0,1,2,6,1,0
MFI-02290,Jua Kali Artisan,Equipment,17657.0,9,18,17634.0,1,0,0,0,35,0,0
MFI-02291,Food Vendor,Stock Purchase,25309.0,9,14,11778.0,2,0,1,3,4,0,0
MFI-02292,Boda Boda Operator,Business Expansion,73639.0,6,17,1308.0,2,0,1,3,14,1,0
MFI-02293,Jua Kali Artisan,School Fees,83780.0,12,21,19807.0,1,0,0,4,4,1,0
MFI-02294,Jua Kali Artisan,Medical Emergency,28038.0,12,18,13594.0,1,1,1,2,13,1,0
MFI-02295,Food Vendor,Business Expansion,23713.0,9,16,7876.0,2,0,1,3,4,1,0
MFI-02296,Food Vendor,Stock Purchase,54172.0,12,24,1584.0,2,0,1,6,9,1,1
MFI-02297,Jua Kali Artisan,School Fees,6926.0,3,18,1991.0,2,0,0,2,3,0,0
MFI-02298,Market Trader,Stock Purchase,35925.0,9,18,2282.0,2,0,1,4,36,0,0
MFI-02299,Food Vendor,Medical Emergency,35542.0,9,17,2875.0,0,0,1,4,1,1,0
MFI-02300,Kiosk Owner,Stock Purchase,24977.0,9,23,5958.0,1,0,1,5,57,0,0
MFI-02301,Market Trader,Stock Purchase,52960.0,9,18,,2,1,1,6,34,1,1
MFI-02302,Food Vendor,Business Expansion,86986.0,12,19,1362.0,3,0,0,4,19,0,0
MFI-02303,Kiosk Owner,Stock Purchase,16635.0,3,31,3906.0,1,0,1,3,7,1,0
MFI-02304,Food Vendor,Medical Emergency,20285.0,3,20,13167.0,3,0,1,4,2,0,0
MFI-02305,Food Vendor,Business Expansion,61876.0,3,17,3618.0,0,1,1,1,40,1,0
MFI-02306,Market Trader,Stock Purchase,11363.0,6,17,5926.0,3,0,1,4,21,0,0
MFI-02307,Kiosk Owner,Stock Purchase,23720.0,18,18,14747.0,2,0,1,4,14,1,0
MFI-02308,Jua Kali Artisan,Equipment,150000.0,6,21,2216.0,2,0,1,1,16,1,0
MFI-02309,Boda Boda Operator,Equipment,42248.0,9,18,1792.0,5,1,0,6,13,0,0
MFI-02310,Jua Kali Artisan,Business Expansion,28938.0,18,12,1627.0,3,0,1,5,14,0,0
MFI-02311,Kiosk Owner,Medical Emergency,9141.0,9,19,3723.0,3,0,1,3,5,0,0
MFI-02312,Boda Boda Operator,Stock Purchase,5296.0,6,13,2562.0,1,0,1,4,27,0,0
MFI-02313,Market Trader,School Fees,85016.0,12,23,25883.0,1,0,0,2,7,1,0
MFI-02314,Boda Boda Operator,Business Expansion,14318.0,9,23,6268.0,0,1,0,5,9,0,0
MFI-02315,Market Trader,Business Expansion,37661.0,18,19,9643.0,2,0,1,1,16,1,0
MFI-02316,Market Trader,Stock Purchase,100661.0,12,16,,1,0,1,4,102,0,0
MFI-02317,Jua Kali Artisan,Business Expansion,24381.0,18,16,4679.0,2,1,1,0,14,0,0
MFI-02318,Boda Boda Operator,School Fees,25141.0,12,22,3615.0,1,0,0,3,4,1,0
MFI-02319,Market Trader,Business Expansion,63378.0,6,18,5949.0,1,0,1,3,26,1,0
MFI-02320,Boda Boda Operator,Medical Emergency,107354.0,12,24,7201.0,2,0,1,4,6,1,1
MFI-02321,Kiosk Owner,School Fees,71505.0,9,17,3450.0,2,0,1,4,52,0,0
MFI-02322,Jua Kali Artisan,Medical Emergency,117744.0,3,23,3990.0,1,1,1,0,31,0,0
MFI-02323,Kiosk Owner,Equipment,5733.0,9,17,15195.0,2,0,0,5,2,1,0
MFI-02324,Boda Boda Operator,Equipment,50873.0,3,16,,3,0,1,1,8,0,0
MFI-02325,Food Vendor,Stock Purchase,101449.0,12,21,10101.0,0,0,1,2,9,0,0
MFI-02326,Boda Boda Operator,Stock Purchase,52065.0,6,16,6573.0,0,2,0,4,48,1,1
MFI-02327,Market Trader,Business Expansion,32366.0,12,32,10391.0,0,0,0,2,42,1,0
MFI-02328,Jua Kali Artisan,Equipment,13629.0,9,12,,3,0,0,5,48,1,0
MFI-02329,Food Vendor,Business Expansion,20194.0,12,21,13810.0,3,0,1,3,120,0,0
MFI-02330,Boda Boda Operator,Business Expansion,120532.0,6,18,2598.0,2,0,1,5,20,0,0
MFI-02331,Jua Kali Artisan,Medical Emergency,35279.0,9,19,8110.0,1,0,1,6,2,0,0
MFI-02332,Market Trader,School Fees,21935.0,12,29,8084.0,1,0,1,4,18,0,0
MFI-02333,Boda Boda Operator,Medical Emergency,10500.0,6,19,5747.0,1,1,0,2,17,0,0
MFI-02334,Kiosk Owner,Medical Emergency,52718.0,12,15,13713.0,3,1,1,1,16,1,0
MFI-02335,Food Vendor,Medical Emergency,19064.0,6,21,14837.0,1,0,1,0,1,1,0
MFI-02336,Jua Kali Artisan,School Fees,35396.0,12,11,9739.0,2,0,0,7,4,0,1
MFI-02337,Boda Boda Operator,Medical Emergency,144417.0,9,23,,4,0,1,5,5,1,0
MFI-02338,Jua Kali Artisan,Stock Purchase,68693.0,9,15,3292.0,1,0,1,6,50,1,1
MFI-02339,Food Vendor,Business Expansion,103541.0,6,19,3762.0,0,1,1,2,3,1,0
MFI-02340,Kiosk Owner,Medical Emergency,40741.0,12,24,6540.0,1,0,1,3,14,0,0
MFI-02341,Boda Boda Operator,Equipment,64238.0,3,18,4124.0,0,0,1,6,22,1,0
MFI-02342,Food Vendor,School Fees,105234.0,6,24,3413.0,2,1,1,3,7,1,0
MFI-02343,Market Trader,Business Expansion,18711.0,3,11,1135.0,3,1,1,2,8,0,0
MFI-02344,Boda Boda Operator,Medical Emergency,35262.0,18,19,10705.0,0,0,1,0,32,1,0
MFI-02345,Market Trader,School Fees,20925.0,9,25,4410.0,2,0,1,3,39,1,0
MFI-02346,Kiosk Owner,School Fees,22316.0,9,19,4644.0,2,0,1,1,29,1,0
MFI-02347,Kiosk Owner,Equipment,32260.0,6,18,1776.0,2,1,0,1,73,1,0
MFI-02348,Boda Boda Operator,School Fees,16934.0,9,20,3323.0,0,0,1,3,8,1,0
MFI-02349,Jua Kali Artisan,Business Expansion,27005.0,6,17,6228.0,1,1,1,4,120,0,0
MFI-02350,Jua Kali Artisan,School Fees,62868.0,18,13,,2,0,0,3,1,0,0
MFI-02351,Jua Kali Artisan,Medical Emergency,33618.0,6,17,4155.0,2,0,1,4,8,1,1
MFI-02352,Jua Kali Artisan,Stock Purchase,19524.0,18,17,3182.0,1,0,1,2,17,1,0
MFI-02353,Food Vendor,School Fees,68122.0,9,18,,2,0,1,4,10,1,0
MFI-02354,Boda Boda Operator,Business Expansion,17447.0,6,20,4105.0,2,1,1,5,4,1,0
MFI-02355,Jua Kali Artisan,Medical Emergency,15009.0,12,11,1279.0,3,0,1,1,36,0,0
MFI-02356,Kiosk Owner,School Fees,94917.0,9,13,,0,0,1,4,7,1,0
MFI-02357,Boda Boda Operator,School Fees,71417.0,6,22,418.0,0,0,1,1,24,0,0
MFI-02358,Jua Kali Artisan,Medical Emergency,27664.0,6,14,6088.0,3,0,1,3,29,1,0
MFI-02359,Market Trader,School Fees,150000.0,6,24,13903.0,1,1,1,4,3,0,0
MFI-02360,Boda Boda Operator,Medical Emergency,23101.0,6,9,4519.0,5,0,1,1,1,1,0
MFI-02361,Jua Kali Artisan,Equipment,62671.0,6,24,1239.0,1,0,1,1,88,1,0
MFI-02362,Food Vendor,Stock Purchase,10256.0,3,20,10818.0,2,1,0,5,37,1,0
MFI-02363,Market Trader,School Fees,16122.0,18,24,,1,1,1,7,11,0,1
MFI-02364,Market Trader,Equipment,82720.0,9,18,3509.0,2,1,0,3,31,1,0
MFI-02365,Kiosk Owner,Medical Emergency,113157.0,6,15,,0,1,0,4,33,0,1
MFI-02366,Jua Kali Artisan,Stock Purchase,32206.0,12,15,4398.0,1,0,0,2,37,0,1
MFI-02367,Jua Kali Artisan,School Fees,150000.0,6,12,5019.0,1,0,1,1,40,1,0
MFI-02368,Boda Boda Operator,Equipment,103489.0,9,19,16844.0,0,0,0,2,15,0,0
MFI-02369,Kiosk Owner,Medical Emergency,20805.0,18,18,1076.0,4,1,1,3,10,1,0
MFI-02370,Market Trader,School Fees,26834.0,12,25,,0,1,1,2,11,0,0
MFI-02371,Food Vendor,Equipment,11981.0,3,24,4945.0,1,3,1,4,15,0,1
MFI-02372,Jua Kali Artisan,Stock Purchase,25485.0,9,15,,3,0,0,1,9,1,0
MFI-02373,Market Trader,Stock Purchase,43975.0,12,22,2637.0,2,1,0,2,5,1,0
MFI-02374,Jua Kali Artisan,Equipment,37506.0,6,12,13401.0,4,0,0,1,34,0,0
MFI-02375,Jua Kali Artisan,Stock Purchase,37222.0,3,24,,1,1,1,5,51,0,1
MFI-02376,Food Vendor,Stock Purchase,80650.0,3,17,4086.0,0,0,0,1,50,1,1
MFI-02377,Food Vendor,Equipment,41494.0,18,22,2430.0,2,0,1,4,9,0,0
MFI-02378,Food Vendor,Medical Emergency,62819.0,12,13,5953.0,1,0,1,1,3,1,0
MFI-02379,Boda Boda Operator,Business Expansion,51914.0,12,19,2900.0,2,0,0,5,15,0,0
MFI-02380,Food Vendor,School Fees,45684.0,6,25,5850.0,0,0,0,1,6,0,0
MFI-02381,Food Vendor,Stock Purchase,75910.0,9,16,4639.0,3,0,1,4,15,1,0
MFI-02382,Food Vendor,Medical Emergency,68985.0,9,9,5089.0,1,0,1,2,21,0,0
MFI-02383,Food Vendor,Medical Emergency,14749.0,12,17,4419.0,3,0,0,5,42,0,0
MFI-02384,Kiosk Owner,Business Expansion,150000.0,6,19,5407.0,2,0,0,2,38,1,1
MFI-02385,Boda Boda Operator,Equipment,39989.0,9,11,6041.0,2,0,0,1,1,0,0
MFI-02386,Jua Kali Artisan,Stock Purchase,16974.0,9,20,5238.0,1,0,1,1,2,1,0
MFI-02387,Boda Boda Operator,School Fees,34475.0,6,20,,3,0,0,2,86,1,0
MFI-02388,Boda Boda Operator,Stock Purchase,44742.0,3,20,13489.0,1,2,1,7,9,0,0
MFI-02389,Boda Boda Operator,School Fees,58118.0,9,12,,0,1,1,3,51,1,1
MFI-02390,Food Vendor,School Fees,78313.0,9,18,42847.0,4,0,0,1,5,1,0
MFI-02391,Boda Boda Operator,Business Expansion,67129.0,3,14,2046.0,2,0,0,2,46,1,0
MFI-02392,Kiosk Owner,School Fees,150000.0,9,15,,3,0,0,8,2,1,0
MFI-02393,Jua Kali Artisan,Equipment,39521.0,9,16,791.0,2,0,0,3,4,1,0
MFI-02394,Boda Boda Operator,School Fees,31979.0,3,14,3631.0,3,0,1,3,40,1,0
MFI-02395,Jua Kali Artisan,Medical Emergency,11227.0,3,14,11861.0,2,2,0,2,51,0,0
MFI-02396,Market Trader,Medical Emergency,78905.0,18,22,1880.0,1,0,1,4,17,1,0
MFI-02397,Market Trader,Stock Purchase,59139.0,6,19,19267.0,2,2,1,0,5,0,0
MFI-02398,Boda Boda Operator,School Fees,23098.0,6,22,4124.0,5,0,0,6,30,1,0
MFI-02399,Kiosk Owner,Business Expansion,44104.0,6,14,1197.0,3,0,1,2,3,0,0
MFI-02400,Market Trader,School Fees,36021.0,9,15,,1,0,1,2,26,0,0
MFI-02401,Market Trader,School Fees,41778.0,9,20,,1,0,0,1,24,1,0
MFI-02402,Kiosk Owner,School Fees,29162.0,18,20,2885.0,3,0,1,3,15,0,0
MFI-02403,Food Vendor,Business Expansion,39754.0,6,16,24562.0,2,1,0,3,23,1,1
MFI-02404,Boda Boda Operator,Stock Purchase,10774.0,12,15,2456.0,1,0,1,4,27,1,0
MFI-02405,Market Trader,School Fees,26250.0,6,18,4394.0,1,1,1,4,20,0,0
MFI-02406,Kiosk Owner,Stock Purchase,46462.0,6,17,2606.0,0,1,1,1,2,1,0
MFI-02407,Market Trader,Business Expansion,20659.0,12,22,12309.0,0,0,1,1,2,0,0
MFI-02408,Jua Kali Artisan,Stock Purchase,49574.0,9,12,1103.0,1,2,0,3,103,1,0
MFI-02409,Market Trader,Stock Purchase,150000.0,6,20,625.0,1,1,1,1,41,1,1
MFI-02410,Jua Kali Artisan,Equipment,14419.0,18,21,2869.0,6,1,0,6,12,1,0
MFI-02411,Food Vendor,School Fees,8382.0,18,19,3958.0,1,0,1,5,35,1,0
MFI-02412,Kiosk Owner,Stock Purchase,95295.0,9,18,903.0,0,0,1,6,1,0,0
MFI-02413,Food Vendor,School Fees,150000.0,3,16,7550.0,1,0,1,1,17,1,0
MFI-02414,Jua Kali Artisan,Equipment,48874.0,3,9,9972.0,1,0,0,3,1,1,0
MFI-02415,Market Trader,Equipment,36499.0,9,22,3451.0,0,0,1,2,15,1,0
MFI-02416,Food Vendor,Stock Purchase,21669.0,12,16,2485.0,1,0,0,4,32,0,1
MFI-02417,Jua Kali Artisan,Stock Purchase,55904.0,12,10,21214.0,5,3,1,1,19,1,0
MFI-02418,Food Vendor,Equipment,35870.0,18,22,1615.0,2,0,0,4,9,1,1
MFI-02419,Jua Kali Artisan,Medical Emergency,71647.0,12,19,8359.0,0,1,1,2,36,1,1
MFI-02420,Market Trader,Stock Purchase,9226.0,12,15,3048.0,2,1,0,2,34,1,0
MFI-02421,Food Vendor,Medical Emergency,47176.0,12,10,,6,0,1,4,40,1,0
MFI-02422,Kiosk Owner,Business Expansion,18633.0,12,16,10816.0,3,0,0,4,22,1,0
MFI-02423,Food Vendor,Business Expansion,77486.0,6,18,6765.0,2,1,1,4,32,0,0
MFI-02424,Jua Kali Artisan,Business Expansion,14530.0,6,18,803.0,1,1,1,4,42,1,0
MFI-02425,Boda Boda Operator,Stock Purchase,60093.0,6,12,12253.0,1,0,1,1,12,0,0
MFI-02426,Market Trader,Stock Purchase,22795.0,6,17,722.0,1,0,1,1,16,0,0
MFI-02427,Food Vendor,Business Expansion,25647.0,6,13,9538.0,2,0,1,2,24,1,0
MFI-02428,Jua Kali Artisan,Medical Emergency,71663.0,18,23,7720.0,3,0,1,3,16,1,0
MFI-02429,Kiosk Owner,Stock Purchase,19205.0,18,16,3698.0,3,0,0,2,3,0,0
MFI-02430,Market Trader,Stock Purchase,10930.0,6,25,7809.0,5,1,1,5,120,1,0
MFI-02431,Market Trader,School Fees,38489.0,9,19,1613.0,5,0,1,2,52,0,0
MFI-02432,Kiosk Owner,School Fees,21399.0,18,20,,3,1,1,1,41,1,0
MFI-02433,Kiosk Owner,School Fees,12132.0,6,13,8541.0,3,1,1,0,57,0,0
MFI-02434,Jua Kali Artisan,Equipment,48053.0,12,19,,5,0,0,1,7,1,0
MFI-02435,Food Vendor,Stock Purchase,45797.0,6,24,21884.0,3,0,0,1,37,0,0
MFI-02436,Market Trader,Business Expansion,39874.0,6,22,3420.0,1,1,1,5,8,1,1
MFI-02437,Boda Boda Operator,Equipment,54511.0,18,21,1767.0,2,0,1,6,52,1,0
MFI-02438,Kiosk Owner,Equipment,7361.0,3,21,50000.0,2,0,1,3,4,1,0
MFI-02439,Kiosk Owner,Equipment,19723.0,6,20,1183.0,3,0,0,3,66,1,0
MFI-02440,Market Trader,Business Expansion,45344.0,9,22,5710.0,6,0,1,2,14,1,0
MFI-02441,Kiosk Owner,Equipment,83187.0,18,21,5472.0,2,0,0,4,9,1,1
MFI-02442,Kiosk Owner,School Fees,43999.0,9,15,10032.0,2,0,1,2,59,0,0
MFI-02443,Food Vendor,Equipment,92470.0,18,22,3509.0,0,0,0,2,41,1,0
MFI-02444,Jua Kali Artisan,Medical Emergency,21125.0,6,19,3738.0,1,0,1,2,30,1,0
MFI-02445,Jua Kali Artisan,School Fees,22212.0,9,19,4234.0,2,1,1,3,16,1,0
MFI-02446,Kiosk Owner,Stock Purchase,26974.0,3,19,29754.0,1,1,0,2,9,0,0
MFI-02447,Boda Boda Operator,Stock Purchase,33991.0,18,23,11678.0,1,0,1,3,4,0,0
MFI-02448,Kiosk Owner,School Fees,8777.0,6,19,2093.0,3,0,1,5,84,0,0
MFI-02449,Boda Boda Operator,Stock Purchase,35709.0,18,9,2897.0,3,0,0,2,15,1,0
MFI-02450,Boda Boda Operator,Business Expansion,35333.0,6,16,4310.0,2,2,1,3,47,1,0
MFI-02451,Boda Boda Operator,Business Expansion,22240.0,6,12,2007.0,0,0,1,6,16,1,0
MFI-02452,Boda Boda Operator,Equipment,19633.0,6,16,985.0,4,1,0,5,20,1,0
MFI-02453,Market Trader,Medical Emergency,45125.0,6,18,2488.0,2,0,1,5,15,1,0
MFI-02454,Kiosk Owner,Equipment,58184.0,18,23,1976.0,1,1,0,4,72,1,1
MFI-02455,Market Trader,Medical Emergency,40763.0,12,16,23775.0,0,2,1,2,5,1,1
MFI-02456,Boda Boda Operator,Stock Purchase,40705.0,6,21,5347.0,1,0,1,2,1,1,0
MFI-02457,Food Vendor,School Fees,35269.0,9,15,1098.0,3,1,0,5,21,1,0
MFI-02458,Jua Kali Artisan,Equipment,36762.0,9,20,3611.0,2,0,1,5,8,0,0
MFI-02459,Kiosk Owner,Business Expansion,62601.0,9,18,7620.0,0,0,1,0,10,1,0
MFI-02460,Kiosk Owner,Equipment,132858.0,18,19,10223.0,2,1,0,4,69,1,1
MFI-02461,Market Trader,Business Expansion,119877.0,3,17,5994.0,3,0,1,1,58,0,0
MFI-02462,Boda Boda Operator,School Fees,15261.0,3,16,8330.0,1,1,1,0,2,0,0
MFI-02463,Boda Boda Operator,School Fees,6709.0,9,20,4273.0,0,0,1,4,102,1,0
MFI-02464,Market Trader,School Fees,55511.0,12,21,4283.0,4,1,1,3,8,0,0
MFI-02465,Kiosk Owner,Equipment,36941.0,12,28,,0,0,0,2,2,0,0
MFI-02466,Market Trader,Business Expansion,34609.0,6,8,2693.0,2,0,1,3,6,1,0
MFI-02467,Jua Kali Artisan,Stock Purchase,49254.0,6,14,1395.0,3,1,1,3,45,1,0
MFI-02468,Kiosk Owner,Medical Emergency,29866.0,12,13,3172.0,1,0,0,2,51,1,0
MFI-02469,Boda Boda Operator,School Fees,9940.0,6,19,4409.0,2,0,1,2,10,1,0
MFI-02470,Food Vendor,Stock Purchase,14567.0,9,11,1026.0,1,0,1,1,24,1,0
MFI-02471,Food Vendor,Equipment,15298.0,6,24,8115.0,2,0,1,1,6,0,0
MFI-02472,Kiosk Owner,Medical Emergency,61904.0,12,18,2671.0,1,0,1,2,5,0,0
MFI-02473,Kiosk Owner,Stock Purchase,150000.0,18,18,,2,0,0,3,78,0,0
MFI-02474,Boda Boda Operator,Stock Purchase,24938.0,18,19,4814.0,2,0,0,3,46,0,1
MFI-02475,Food Vendor,School Fees,150000.0,9,16,2182.0,1,1,1,3,58,0,1
MFI-02476,Market Trader,Stock Purchase,7965.0,6,23,13549.0,2,0,1,4,51,1,0
MFI-02477,Market Trader,Stock Purchase,24193.0,3,23,1790.0,1,2,1,3,50,0,1
MFI-02478,Market Trader,Medical Emergency,42051.0,6,11,2860.0,4,0,1,2,15,0,0
MFI-02479,Market Trader,Medical Emergency,4715.0,9,16,6939.0,2,1,0,2,36,1,1
MFI-02480,Food Vendor,Equipment,122724.0,6,13,3398.0,0,0,1,3,19,1,0
MFI-02481,Food Vendor,School Fees,20878.0,9,16,,2,1,1,2,1,0,1
MFI-02482,Boda Boda Operator,School Fees,37307.0,9,13,,1,0,1,1,3,1,0
MFI-02483,Kiosk Owner,Stock Purchase,51977.0,12,18,,1,0,0,2,11,1,0
MFI-02484,Food Vendor,School Fees,10170.0,12,20,2879.0,1,0,0,6,9,1,0
MFI-02485,Food Vendor,School Fees,150000.0,3,22,1477.0,2,0,1,0,21,1,0
MFI-02486,Kiosk Owner,Business Expansion,40415.0,18,18,3820.0,0,0,1,1,10,0,0
MFI-02487,Jua Kali Artisan,Stock Purchase,27654.0,6,18,4247.0,0,0,1,0,14,1,0
MFI-02488,Market Trader,Business Expansion,14931.0,6,19,8731.0,3,0,1,5,13,0,0
MFI-02489,Food Vendor,Equipment,42778.0,18,20,,3,1,0,4,12,0,0
MFI-02490,Food Vendor,Medical Emergency,10293.0,3,13,26888.0,1,1,0,4,16,1,1
MFI-02491,Market Trader,School Fees,40594.0,6,17,2859.0,0,0,0,5,45,1,1
MFI-02492,Food Vendor,School Fees,111006.0,18,21,27638.0,2,0,0,2,19,0,0
MFI-02493,Kiosk Owner,Business Expansion,92243.0,9,16,6021.0,1,2,1,4,41,1,0
MFI-02494,Food Vendor,School Fees,23285.0,18,19,8667.0,2,0,0,3,5,0,0
MFI-02495,Boda Boda Operator,Medical Emergency,29066.0,6,17,11229.0,0,1,1,2,19,0,0
MFI-02496,Food Vendor,Stock Purchase,56001.0,6,15,3247.0,1,0,0,2,30,1,0
MFI-02497,Market Trader,Business Expansion,93491.0,3,18,1266.0,0,0,1,3,11,0,0
MFI-02498,Kiosk Owner,School Fees,123797.0,9,15,,4,0,1,4,40,1,0
MFI-02499,Food Vendor,Medical Emergency,133735.0,3,17,43030.0,3,0,1,1,24,0,0
MFI-02500,Jua Kali Artisan,School Fees,17217.0,6,17,4968.0,0,0,0,2,1,1,1
MFI-02501,Kiosk Owner,School Fees,66337.0,12,25,5201.0,3,0,1,3,41,0,0
MFI-02502,Kiosk Owner,Stock Purchase,12007.0,12,23,6858.0,0,1,0,4,4,0,0
MFI-02503,Jua Kali Artisan,Business Expansion,25070.0,6,15,1141.0,1,0,0,2,46,1,0
MFI-02504,Food Vendor,Business Expansion,14194.0,3,12,15939.0,4,0,1,3,32,1,0
MFI-02505,Boda Boda Operator,Medical Emergency,14435.0,3,21,1420.0,1,0,0,2,30,1,0
MFI-02506,Market Trader,Business Expansion,44072.0,6,20,21931.0,0,0,0,3,29,0,0
MFI-02507,Kiosk Owner,Equipment,20879.0,3,17,,2,0,1,2,7,1,0
MFI-02508,Boda Boda Operator,Stock Purchase,45674.0,6,19,17672.0,1,0,1,4,108,1,0
MFI-02509,Market Trader,School Fees,13808.0,9,13,825.0,1,1,1,0,21,1,0
MFI-02510,Market Trader,Business Expansion,53489.0,3,20,,0,1,1,2,21,1,0
MFI-02511,Food Vendor,Equipment,25742.0,12,14,5937.0,2,0,1,2,39,0,0
MFI-02512,Boda Boda Operator,Business Expansion,28757.0,3,12,,1,0,1,1,3,1,0
MFI-02513,Kiosk Owner,School Fees,12831.0,12,18,15470.0,4,1,1,4,47,0,0
MFI-02514,Kiosk Owner,Business Expansion,82058.0,6,14,10698.0,1,0,0,3,22,1,0
MFI-02515,Food Vendor,School Fees,40635.0,9,23,5871.0,3,1,1,2,2,0,0
MFI-02516,Kiosk Owner,Medical Emergency,55929.0,9,20,564.0,7,1,1,1,18,0,0
MFI-02517,Market Trader,Business Expansion,13079.0,6,23,3567.0,4,0,0,3,52,0,0
MFI-02518,Food Vendor,Stock Purchase,62353.0,9,25,12164.0,1,0,0,3,59,0,0
MFI-02519,Market Trader,School Fees,37531.0,6,22,2627.0,1,0,1,5,24,1,1
MFI-02520,Market Trader,Stock Purchase,24421.0,9,20,6658.0,2,0,1,2,18,0,0
MFI-02521,Jua Kali Artisan,Medical Emergency,109263.0,12,16,9425.0,0,0,1,2,17,1,0
MFI-02522,Jua Kali Artisan,Stock Purchase,50366.0,6,17,17292.0,2,0,0,2,4,0,0
MFI-02523,Food Vendor,Stock Purchase,52159.0,3,16,6136.0,3,0,1,3,5,0,0
MFI-02524,Market Trader,Medical Emergency,7541.0,9,12,1955.0,1,0,0,1,29,0,0
MFI-02525,Food Vendor,Business Expansion,86249.0,18,11,,3,0,1,2,29,1,0
MFI-02526,Jua Kali Artisan,Medical Emergency,51951.0,6,15,,2,0,0,4,1,0,0
MFI-02527,Food Vendor,Equipment,97750.0,12,17,,2,2,1,2,10,1,1
MFI-02528,Boda Boda Operator,School Fees,22603.0,9,20,2593.0,1,0,0,2,31,0,0
MFI-02529,Food Vendor,School Fees,20523.0,6,24,1341.0,2,0,1,4,4,1,0
MFI-02530,Boda Boda Operator,Business Expansion,132181.0,9,22,1409.0,1,0,0,4,33,0,0
MFI-02531,Food Vendor,Medical Emergency,78176.0,6,22,20358.0,0,0,1,6,11,0,0
MFI-02532,Boda Boda Operator,School Fees,11581.0,6,17,4723.0,3,0,1,3,67,0,0
MFI-02533,Boda Boda Operator,School Fees,36790.0,6,19,10166.0,3,0,0,2,64,0,0
MFI-02534,Boda Boda Operator,Stock Purchase,82298.0,6,22,38645.0,3,0,0,1,5,0,0
MFI-02535,Boda Boda Operator,Medical Emergency,41870.0,12,11,,1,0,0,5,40,1,0
MFI-02536,Kiosk Owner,Stock Purchase,23392.0,6,20,,4,1,1,6,10,1,0
MFI-02537,Kiosk Owner,Equipment,21269.0,18,17,1717.0,1,1,0,2,11,0,1
MFI-02538,Food Vendor,Equipment,38235.0,3,12,4937.0,2,0,1,1,46,0,0
MFI-02539,Jua Kali Artisan,Equipment,82207.0,3,14,2021.0,3,0,1,4,17,0,0
