market_id,county,season,primary_animal_type,weekly_animal_throughput,vaccination_coverage_pct,distance_to_water_source_km,vet_inspections_per_month,prev_outbreaks_2yr,market_density_score,outbreak_risk_flag
MKT-2033,Laikipia,Dry Season,Mixed,11,43.4,0.9,2,0,7,0
MKT-2034,Wajir,Dry Season,Goats,12,17.1,7.2,1,0,5,1
MKT-2035,Baringo,Dry Season,Mixed,22,31.9,36.6,3,0,10,0
MKT-2036,Turkana,Short Rains,Cattle,21,58.1,11.2,0,0,3,0
MKT-2037,Isiolo,Long Rains,Cattle,10,76.2,18.0,2,0,5,0
MKT-2038,Garissa,Long Rains,Camels,10,45.4,5.0,0,0,9,1
MKT-2039,Baringo,Long Rains,Sheep,10,45.5,1.2,0,1,7,0
MKT-2040,Marsabit,Long Rains,Sheep,10,11.2,2.7,2,0,8,0
MKT-2041,Kajiado,Short Rains,Cattle,10,21.3,0.5,3,2,9,0
MKT-2042,Baringo,Short Rains,Camels,10,24.7,5.6,1,0,1,0
MKT-2043,West Pokot,Dry Season,Sheep,10,57.2,8.4,2,0,7,0
MKT-2044,Laikipia,Dry Season,Mixed,16,90.1,4.4,2,1,10,0
MKT-2045,Garissa,Long Rains,Mixed,10,92.9,6.6,1,1,8,1
MKT-2046,Wajir,Short Rains,Goats,10,41.7,3.1,2,1,8,0
MKT-2047,West Pokot,Long Rains,Sheep,15,20.0,0.7,1,0,9,0
MKT-2048,West Pokot,Short Rains,Mixed,11,27.0,4.5,3,0,6,0
MKT-2049,West Pokot,Dry Season,Sheep,10,66.5,6.3,2,1,7,1
MKT-2050,Laikipia,Dry Season,Goats,19,42.0,32.4,0,3,8,0
MKT-2051,Garissa,Short Rains,Cattle,10,17.2,3.4,2,1,9,0
MKT-2052,West Pokot,Short Rains,Camels,21,71.0,9.1,0,1,2,0
MKT-2053,Kajiado,Long Rains,Goats,23,4.4,13.8,2,1,4,1
MKT-2054,Narok,Short Rains,Goats,23,21.0,3.3,2,0,4,0
MKT-2055,Narok,Dry Season,Goats,17,43.6,21.3,1,1,4,1
MKT-2056,Isiolo,Dry Season,Camels,10,35.7,3.3,0,0,1,0
MKT-2057,Marsabit,Short Rains,Mixed,19,37.4,28.0,4,0,2,0
MKT-2058,Mandera,Short Rains,Sheep,10,50.4,0.5,0,0,9,0
MKT-2059,West Pokot,Dry Season,Cattle,10,15.5,8.0,1,0,8,0
MKT-2060,Turkana,Long Rains,Cattle,10,54.9,12.5,2,1,10,1
MKT-2061,West Pokot,Long Rains,Camels,10,68.1,2.6,5,0,1,1
MKT-2062,Baringo,Short Rains,Cattle,10,36.7,1.0,2,0,8,0
MKT-2063,Kajiado,Short Rains,Camels,10,55.6,0.5,1,0,10,0
MKT-2064,Narok,Dry Season,Camels,10,61.0,0.6,3,1,3,0
MKT-2065,Kajiado,Long Rains,Sheep,14,5.5,6.3,1,1,4,0
MKT-2066,Wajir,Short Rains,Sheep,10,65.6,14.6,0,1,8,0
MKT-2067,Wajir,Short Rains,Camels,10,45.3,0.5,1,4,8,0
MKT-2068,Kajiado,Long Rains,Sheep,13,43.5,1.0,3,1,3,0
MKT-2069,Kajiado,Dry Season,Mixed,10,22.3,0.5,2,0,4,1
MKT-2070,Marsabit,Short Rains,Goats,14,14.9,2.7,0,0,3,0
MKT-2071,Marsabit,Dry Season,Cattle,12,85.2,20.3,2,1,8,0
MKT-2072,Kajiado,Short Rains,Cattle,11,31.7,2.6,2,0,8,0
MKT-2073,Wajir,Long Rains,Cattle,17,12.0,4.7,2,1,8,1
MKT-2074,Marsabit,Dry Season,Cattle,11,49.4,1.6,1,0,1,0
MKT-2075,Turkana,Dry Season,Mixed,14,29.8,1.0,2,0,5,1
MKT-2076,Baringo,Short Rains,Mixed,10,36.2,1.6,1,1,1,0
MKT-2077,Samburu,Short Rains,Goats,23,38.6,1.9,3,0,9,0
MKT-2078,Narok,Short Rains,Camels,10,29.4,1.1,1,0,7,1
MKT-2079,Marsabit,Dry Season,Sheep,10,39.2,12.5,0,0,1,0
MKT-2080,Marsabit,Short Rains,Goats,10,16.8,5.2,0,0,9,0
MKT-2081,Isiolo,Short Rains,Cattle,16,46.9,6.2,3,1,6,0
MKT-2082,Garissa,Short Rains,Sheep,10,19.2,3.8,3,1,9,0
MKT-2083,Baringo,Long Rains,Goats,10,22.0,1.9,5,0,7,1
MKT-2084,West Pokot,Dry Season,Cattle,10,22.8,0.8,2,2,7,1
MKT-2085,Mandera,Short Rains,Goats,10,18.8,0.6,1,0,7,0
MKT-2086,Isiolo,Long Rains,Cattle,10,57.2,1.6,0,0,8,0
MKT-2087,Narok,Short Rains,Cattle,10,55.7,15.2,2,1,1,0
MKT-2088,Mandera,Long Rains,Mixed,10,25.2,2.0,4,1,10,1
MKT-2089,Narok,Short Rains,Cattle,16,38.1,3.5,1,0,4,1
MKT-2090,Laikipia,Short Rains,Goats,10,37.4,6.8,1,0,7,0
MKT-2091,West Pokot,Long Rains,Sheep,10,48.1,5.7,3,1,9,0
MKT-2092,Marsabit,Dry Season,Mixed,14,32.9,8.8,2,2,2,1
MKT-2093,Narok,Dry Season,Sheep,10,39.3,1.7,2,0,6,1
MKT-2094,Samburu,Long Rains,Camels,16,34.4,5.9,1,1,2,1
MKT-2095,Wajir,Short Rains,Sheep,17,40.2,11.7,1,0,4,0
MKT-2096,Laikipia,Short Rains,Camels,17,17.4,3.9,3,1,7,0
MKT-2097,West Pokot,Long Rains,Camels,10,49.5,28.6,1,0,2,0
MKT-2098,Garissa,Dry Season,Mixed,10,11.9,6.9,1,0,9,1
MKT-2099,Isiolo,Dry Season,Sheep,10,32.4,9.0,1,1,6,0
MKT-2100,West Pokot,Long Rains,Cattle,10,58.3,4.9,0,1,8,1
MKT-2101,Baringo,Long Rains,Mixed,10,52.3,15.6,2,0,9,0
MKT-2102,Laikipia,Dry Season,Mixed,11,22.9,4.8,2,2,9,1
MKT-2103,Kajiado,Long Rains,Cattle,21,13.5,22.8,1,0,3,0
MKT-2104,Kajiado,Long Rains,Sheep,10,35.1,2.9,3,1,9,0
MKT-2105,Mandera,Short Rains,Mixed,10,70.1,16.1,1,0,4,0
MKT-2106,Baringo,Short Rains,Camels,16,9.4,8.2,1,2,8,1
MKT-2107,Isiolo,Short Rains,Cattle,10,28.9,12.8,2,0,6,0
MKT-2108,Turkana,Long Rains,Goats,10,19.5,0.5,3,0,1,0
MKT-2109,Kajiado,Long Rains,Mixed,17,56.1,2.6,2,0,8,0
MKT-2110,Baringo,Dry Season,Camels,10,39.9,15.0,0,1,4,0
MKT-2111,Mandera,Dry Season,Sheep,10,35.7,3.1,2,0,10,1
MKT-2112,Laikipia,Dry Season,Sheep,10,52.4,10.0,2,1,1,0
MKT-2113,Marsabit,Short Rains,Cattle,11,78.1,38.8,0,0,4,0
MKT-2114,Narok,Long Rains,Camels,10,32.7,1.6,0,1,3,1
MKT-2115,Baringo,Long Rains,Cattle,13,16.3,4.3,2,1,2,1
MKT-2116,Laikipia,Dry Season,Mixed,10,33.8,1.4,0,0,10,0
MKT-2117,Narok,Short Rains,Cattle,10,73.3,1.3,2,0,8,0
MKT-2118,Baringo,Short Rains,Goats,10,17.7,8.0,1,2,10,0
MKT-2119,Turkana,Long Rains,Cattle,10,31.9,1.7,1,1,6,0
MKT-2120,Isiolo,Dry Season,Cattle,11,22.6,5.3,0,0,8,1
MKT-2121,Isiolo,Dry Season,Mixed,10,12.1,30.5,2,0,8,0
MKT-2122,Baringo,Long Rains,Camels,10,14.8,3.2,1,1,5,1
MKT-2123,Isiolo,Dry Season,Goats,16,44.7,16.5,2,1,2,1
MKT-2124,Laikipia,Short Rains,Cattle,10,34.1,4.0,3,0,5,0
MKT-2125,Turkana,Long Rains,Mixed,10,49.5,2.4,0,1,6,0
MKT-2126,Isiolo,Dry Season,Mixed,10,51.3,3.3,0,0,8,0
MKT-2127,Marsabit,Short Rains,Mixed,13,19.6,1.1,2,0,10,1
MKT-2128,Baringo,Short Rains,Camels,10,52.7,9.1,3,1,2,0
MKT-2129,Turkana,Dry Season,Cattle,10,50.1,5.7,0,0,7,0
MKT-2130,Samburu,Long Rains,Sheep,10,67.7,7.6,0,0,9,0
MKT-2131,Marsabit,Dry Season,Goats,12,78.2,2.9,1,1,10,0
MKT-2132,Turkana,Short Rains,Sheep,10,5.0,8.5,0,0,9,1
MKT-2133,Baringo,Long Rains,Camels,10,62.2,1.4,1,0,10,0
MKT-2134,Kajiado,Long Rains,Cattle,10,62.1,8.5,3,0,4,0
MKT-2135,Turkana,Dry Season,Sheep,11,29.2,0.7,4,0,10,1
MKT-2136,Laikipia,Short Rains,Sheep,22,38.8,4.1,2,1,6,1
MKT-2137,West Pokot,Long Rains,Sheep,20,32.0,7.5,0,0,6,1
MKT-2138,Mandera,Short Rains,Goats,10,3.5,15.5,1,2,7,1
MKT-2139,Wajir,Dry Season,Cattle,10,45.0,13.4,2,1,10,0
MKT-2140,Laikipia,Short Rains,Mixed,17,32.9,6.0,0,2,7,1
MKT-2141,Samburu,Short Rains,Cattle,10,22.8,17.2,0,0,10,1
MKT-2142,Wajir,Long Rains,Sheep,18,29.6,5.6,0,1,2,1
MKT-2143,Garissa,Long Rains,Cattle,12,33.3,5.8,1,0,5,1
MKT-2144,Isiolo,Short Rains,Mixed,10,48.0,10.2,2,1,1,0
MKT-2145,Narok,Short Rains,Goats,17,64.4,16.8,1,0,2,0
MKT-2146,Kajiado,Dry Season,Cattle,10,73.1,7.4,1,1,6,0
MKT-2147,Wajir,Short Rains,Cattle,16,24.2,23.1,3,1,5,0
MKT-2148,West Pokot,Short Rains,Goats,18,23.3,2.1,2,2,8,1
MKT-2149,Baringo,Short Rains,Goats,11,40.1,20.6,2,1,1,0
MKT-2150,West Pokot,Dry Season,Sheep,10,44.3,2.0,3,0,9,0
MKT-2151,Kajiado,Short Rains,Sheep,13,42.1,6.0,4,0,4,0
MKT-2152,Laikipia,Dry Season,Goats,13,46.8,12.7,1,0,1,0
MKT-2153,Marsabit,Dry Season,Mixed,14,47.6,12.9,1,1,5,1
MKT-2154,Kajiado,Long Rains,Sheep,17,6.7,2.6,2,0,10,0
MKT-2155,Kajiado,Short Rains,Mixed,10,37.2,34.1,1,1,9,1
MKT-2156,Garissa,Dry Season,Goats,12,13.1,0.7,0,0,7,0
MKT-2157,West Pokot,Dry Season,Cattle,15,24.2,0.5,1,0,3,0
MKT-2158,West Pokot,Dry Season,Goats,20,27.3,14.7,0,0,8,1
MKT-2159,Narok,Dry Season,Goats,12,7.0,13.7,1,0,2,0
MKT-2160,Garissa,Short Rains,Camels,10,33.2,10.0,2,1,4,1
MKT-2161,Kajiado,Dry Season,Goats,11,47.6,15.2,1,0,7,0
MKT-2162,Garissa,Short Rains,Sheep,10,39.4,1.2,0,0,4,0
MKT-2163,Narok,Long Rains,Cattle,10,20.9,0.8,2,0,9,1
MKT-2164,Isiolo,Long Rains,Mixed,10,49.5,27.9,4,0,3,0
MKT-2165,Marsabit,Short Rains,Camels,14,66.6,7.8,1,1,1,0
MKT-2166,Laikipia,Short Rains,Sheep,10,56.8,20.2,0,2,10,0
MKT-2167,Mandera,Short Rains,Cattle,18,29.1,19.0,2,2,2,0
MKT-2168,Kajiado,Long Rains,Mixed,10,42.5,8.5,1,0,9,0
MKT-2169,Kajiado,Dry Season,Cattle,13,51.7,7.9,4,0,5,0
MKT-2170,Mandera,Long Rains,Sheep,10,30.0,3.6,3,0,5,1
MKT-2171,Samburu,Dry Season,Cattle,10,40.5,1.3,2,0,5,0
MKT-2172,Narok,Short Rains,Goats,10,64.5,9.3,1,0,10,0
MKT-2173,West Pokot,Short Rains,Cattle,14,40.4,13.6,2,0,1,0
MKT-2174,Mandera,Short Rains,Goats,11,59.3,6.3,1,0,3,0
MKT-2175,Mandera,Long Rains,Sheep,22,25.0,0.5,3,0,3,0
MKT-2176,Isiolo,Long Rains,Camels,11,34.5,1.3,0,0,2,1
MKT-2177,West Pokot,Dry Season,Goats,36,45.6,0.9,0,0,7,0
MKT-2178,Marsabit,Long Rains,Cattle,15,46.8,8.6,0,0,5,1
MKT-2179,Kajiado,Long Rains,Cattle,15,48.8,6.7,1,0,1,0
MKT-2180,Mandera,Short Rains,Cattle,10,17.8,5.0,0,0,1,0
MKT-2181,Turkana,Short Rains,Sheep,10,60.8,6.3,4,0,4,0
MKT-2182,Marsabit,Short Rains,Mixed,10,12.8,2.6,3,0,8,1
MKT-2183,Marsabit,Dry Season,Cattle,10,34.6,13.1,3,0,9,0
MKT-2184,Turkana,Long Rains,Cattle,15,60.4,3.2,2,0,3,0
MKT-2185,Isiolo,Short Rains,Goats,10,81.9,8.3,0,0,8,0
MKT-2186,Wajir,Long Rains,Camels,10,39.9,4.0,2,0,8,1
MKT-2187,Garissa,Long Rains,Cattle,18,39.4,0.6,3,0,7,0
MKT-2188,West Pokot,Short Rains,Sheep,19,17.2,2.4,4,1,1,0
MKT-2189,Marsabit,Long Rains,Mixed,11,46.2,26.8,3,0,7,0
MKT-2190,Narok,Dry Season,Mixed,14,58.5,1.7,3,0,4,0
MKT-2191,Baringo,Short Rains,Mixed,22,93.8,0.9,1,2,1,0
MKT-2192,Narok,Dry Season,Sheep,10,25.1,2.8,1,0,8,0
MKT-2193,Kajiado,Short Rains,Mixed,18,74.0,16.8,1,1,3,0
MKT-2194,Laikipia,Dry Season,Mixed,10,21.5,2.9,2,0,10,0
MKT-2195,Marsabit,Dry Season,Goats,15,42.1,4.3,0,0,4,0
MKT-2196,Mandera,Long Rains,Mixed,10,17.7,3.0,4,0,1,1
MKT-2197,Samburu,Short Rains,Goats,23,48.8,36.1,3,1,8,0
MKT-2198,Garissa,Long Rains,Goats,23,63.4,50.0,1,1,8,0
MKT-2199,Wajir,Short Rains,Goats,11,25.5,5.3,1,1,7,1
MKT-2200,Baringo,Short Rains,Sheep,13,62.1,12.3,1,1,3,1
MKT-2201,Baringo,Dry Season,Cattle,19,55.8,2.0,1,1,2,1
MKT-2202,Garissa,Short Rains,Camels,12,30.7,3.8,2,1,4,0
MKT-2203,Narok,Short Rains,Mixed,10,19.0,9.1,2,0,2,0
MKT-2204,Samburu,Dry Season,Camels,10,54.2,2.7,2,1,1,0
MKT-2205,Wajir,Dry Season,Cattle,23,71.1,2.0,0,0,9,0
MKT-2206,Baringo,Short Rains,Goats,18,5.7,20.4,0,0,5,0
MKT-2207,Marsabit,Dry Season,Goats,14,31.1,2.2,1,0,3,1
MKT-2208,Garissa,Dry Season,Goats,10,42.4,0.5,3,1,3,0
MKT-2209,Isiolo,Short Rains,Goats,23,32.3,11.1,0,1,9,0
MKT-2210,Kajiado,Long Rains,Mixed,20,73.7,2.2,2,0,1,0
MKT-2211,Marsabit,Dry Season,Cattle,10,37.2,4.8,4,0,1,0
MKT-2212,Isiolo,Dry Season,Cattle,10,70.8,0.9,0,0,3,1
MKT-2213,Baringo,Short Rains,Cattle,17,18.2,0.6,0,0,5,0
MKT-2214,Narok,Short Rains,Camels,11,43.1,4.9,0,1,1,0
MKT-2215,Marsabit,Dry Season,Goats,19,36.9,3.3,0,0,5,0
MKT-2216,Mandera,Dry Season,Sheep,10,5.4,5.6,0,1,5,1
MKT-2217,Isiolo,Dry Season,Cattle,19,35.2,27.0,0,1,6,1
MKT-2218,West Pokot,Dry Season,Camels,12,41.3,4.2,3,1,8,0
MKT-2219,Mandera,Long Rains,Mixed,10,61.1,7.4,2,0,1,0
MKT-2220,Wajir,Dry Season,Goats,25,52.7,0.8,1,2,9,1
MKT-2221,Laikipia,Dry Season,Camels,10,9.2,17.4,1,1,9,1
MKT-2222,Garissa,Dry Season,Sheep,10,81.4,13.1,0,1,1,0
MKT-2223,West Pokot,Short Rains,Sheep,12,61.2,5.9,1,0,6,0
MKT-2224,Kajiado,Dry Season,Mixed,10,27.7,1.6,1,0,10,1
MKT-2225,Samburu,Short Rains,Cattle,10,25.5,4.4,0,0,6,0
MKT-2226,Laikipia,Short Rains,Cattle,10,52.4,2.8,1,1,8,0
MKT-2227,Kajiado,Long Rains,Camels,12,63.8,41.6,0,0,8,0
MKT-2228,Garissa,Long Rains,Camels,10,42.4,5.4,2,0,2,1
MKT-2229,Isiolo,Short Rains,Cattle,14,25.4,4.4,0,0,9,0
MKT-2230,Garissa,Dry Season,Cattle,10,8.6,1.5,3,1,10,1
MKT-2231,Marsabit,Dry Season,Camels,15,35.1,2.2,3,1,1,1
MKT-2232,Garissa,Dry Season,Goats,17,22.9,9.9,2,0,5,0
MKT-2233,Garissa,Dry Season,Sheep,10,6.0,6.1,0,1,10,0
MKT-2234,West Pokot,Long Rains,Sheep,10,71.6,3.5,2,0,2,0
MKT-2235,Wajir,Short Rains,Mixed,11,52.4,2.8,0,0,10,0
MKT-2236,Turkana,Short Rains,Sheep,13,39.8,1.8,0,0,1,1
MKT-2237,Marsabit,Long Rains,Camels,10,26.2,0.5,1,0,7,0
MKT-2238,Narok,Long Rains,Goats,10,67.8,30.2,4,0,9,0
MKT-2239,Narok,Long Rains,Camels,10,10.2,11.2,1,0,2,1
MKT-2240,Narok,Long Rains,Cattle,10,17.1,21.0,0,0,8,0
MKT-2241,Wajir,Short Rains,Cattle,16,66.2,4.3,1,0,5,1
MKT-2242,Narok,Long Rains,Sheep,10,15.5,16.3,2,0,6,0
MKT-2243,Baringo,Short Rains,Goats,10,22.6,2.4,3,0,10,1
MKT-2244,Garissa,Dry Season,Mixed,11,6.1,5.7,1,1,7,0
MKT-2245,Garissa,Short Rains,Camels,12,62.3,1.8,0,2,4,0
MKT-2246,Kajiado,Long Rains,Mixed,10,29.0,11.8,2,0,3,0
MKT-2247,Wajir,Short Rains,Mixed,12,65.4,5.5,1,1,2,1
MKT-2248,Samburu,Dry Season,Mixed,12,43.5,6.1,1,0,1,0
MKT-2249,Laikipia,Long Rains,Mixed,13,60.7,15.7,0,1,4,0
MKT-2250,Turkana,Short Rains,Camels,10,36.4,10.8,2,0,6,1
MKT-2251,Narok,Long Rains,Cattle,10,23.6,27.1,2,1,3,0
MKT-2252,Garissa,Dry Season,Camels,10,25.7,4.2,2,0,3,0
MKT-2253,Narok,Dry Season,Cattle,10,47.3,5.0,2,2,10,0
MKT-2254,Marsabit,Short Rains,Cattle,15,38.4,7.6,1,0,8,0
MKT-2255,West Pokot,Dry Season,Camels,10,14.1,4.8,3,0,5,0
MKT-2256,West Pokot,Short Rains,Camels,10,56.6,4.4,1,1,2,0
MKT-2257,Garissa,Short Rains,Camels,10,36.3,3.3,1,3,10,0
MKT-2258,Marsabit,Long Rains,Cattle,10,7.3,14.3,1,1,9,0
MKT-2259,Wajir,Short Rains,Camels,15,5.9,6.1,2,0,1,0
MKT-2260,Laikipia,Dry Season,Goats,15,51.0,7.5,0,0,6,0
MKT-2261,Laikipia,Dry Season,Sheep,10,17.5,1.8,0,1,5,1
MKT-2262,Narok,Short Rains,Sheep,11,49.8,2.3,4,2,3,0
MKT-2263,Samburu,Short Rains,Goats,17,58.8,3.3,1,0,1,0
MKT-2264,Kajiado,Long Rains,Sheep,14,31.4,5.0,1,1,1,1
MKT-2265,Samburu,Long Rains,Cattle,22,66.2,0.5,2,0,5,0
MKT-2266,Wajir,Dry Season,Camels,18,50.0,17.5,1,1,7,0
MKT-2267,Samburu,Dry Season,Camels,10,11.6,18.7,0,1,8,1
MKT-2268,Kajiado,Long Rains,Camels,10,26.6,8.7,1,0,3,0
MKT-2269,Wajir,Short Rains,Goats,15,27.4,3.0,0,1,7,0
MKT-2270,Kajiado,Dry Season,Goats,10,50.8,3.9,2,1,8,0
MKT-2271,Garissa,Short Rains,Cattle,10,55.1,10.6,1,1,3,0
MKT-2272,Garissa,Dry Season,Goats,12,43.9,2.7,0,0,10,0
MKT-2273,Laikipia,Short Rains,Camels,17,24.5,7.5,1,1,8,1
MKT-2274,Garissa,Long Rains,Cattle,14,49.8,18.9,0,0,5,0
MKT-2275,Samburu,Short Rains,Cattle,12,55.1,4.2,0,1,5,0
MKT-2276,Narok,Long Rains,Camels,10,21.2,7.1,1,0,8,1
MKT-2277,Turkana,Long Rains,Mixed,10,40.3,21.1,1,0,6,0
MKT-2278,Laikipia,Dry Season,Camels,22,45.1,3.3,1,0,6,0
MKT-2279,Wajir,Dry Season,Cattle,16,35.9,11.4,1,0,6,0
MKT-2280,West Pokot,Long Rains,Mixed,21,65.1,11.3,1,1,10,0
MKT-2281,Laikipia,Short Rains,Camels,10,60.6,21.1,1,0,1,0
MKT-2282,Marsabit,Dry Season,Camels,14,39.5,15.6,4,1,1,1
MKT-2283,Laikipia,Dry Season,Mixed,10,60.3,11.1,1,1,3,0
MKT-2284,Garissa,Short Rains,Mixed,16,22.4,8.1,0,1,2,0
MKT-2285,Wajir,Dry Season,Sheep,13,35.8,2.2,2,2,9,0
MKT-2286,Narok,Dry Season,Mixed,14,19.1,8.9,3,0,2,0
MKT-2287,Marsabit,Long Rains,Goats,10,28.6,2.6,0,1,4,1
MKT-2288,Marsabit,Short Rains,Mixed,16,54.1,4.6,1,0,7,0
MKT-2289,Marsabit,Long Rains,Cattle,11,32.7,9.9,4,0,10,0
MKT-2290,Narok,Long Rains,Mixed,18,28.4,9.0,3,0,7,0
MKT-2291,West Pokot,Dry Season,Camels,10,36.2,4.1,1,0,6,1
MKT-2292,Isiolo,Long Rains,Goats,21,44.8,1.6,1,0,5,0
MKT-2293,Wajir,Dry Season,Mixed,21,30.8,5.3,0,0,6,1
MKT-2294,Marsabit,Long Rains,Goats,15,13.2,2.5,2,2,3,1
MKT-2295,Mandera,Short Rains,Sheep,18,44.8,2.4,1,0,7,0
MKT-2296,Laikipia,Dry Season,Goats,17,86.6,3.2,1,4,6,0
MKT-2297,Mandera,Long Rains,Camels,10,22.1,9.8,2,0,4,1
MKT-2298,Marsabit,Short Rains,Sheep,25,21.1,5.5,3,2,2,0
MKT-2299,Garissa,Long Rains,Mixed,15,23.7,3.7,1,1,1,1
MKT-2300,Samburu,Short Rains,Goats,15,53.4,18.5,0,0,9,0
MKT-2301,Marsabit,Dry Season,Sheep,10,46.7,9.8,2,0,8,0
MKT-2302,Laikipia,Long Rains,Mixed,16,40.6,5.5,1,0,4,0
MKT-2303,Garissa,Dry Season,Mixed,10,53.8,4.4,0,0,10,0
MKT-2304,Samburu,Short Rains,Goats,10,64.4,13.7,2,0,1,0
MKT-2305,Kajiado,Dry Season,Goats,10,19.1,1.5,1,1,4,1
MKT-2306,Wajir,Long Rains,Sheep,19,46.6,8.7,1,1,5,0
MKT-2307,Laikipia,Long Rains,Goats,10,19.5,0.5,1,1,1,0
MKT-2308,Garissa,Dry Season,Mixed,18,33.0,0.5,1,0,9,0
MKT-2309,Laikipia,Long Rains,Camels,15,51.7,21.5,0,0,7,0
MKT-2310,Laikipia,Dry Season,Sheep,12,72.5,5.8,2,0,7,0
MKT-2311,Isiolo,Short Rains,Camels,10,56.9,3.0,4,0,1,0
MKT-2312,Mandera,Long Rains,Camels,18,35.2,12.7,0,1,9,0
MKT-2313,Marsabit,Dry Season,Mixed,10,0.7,33.5,1,2,10,1
MKT-2314,Garissa,Dry Season,Camels,10,63.7,0.5,1,1,8,1
MKT-2315,West Pokot,Long Rains,Cattle,10,29.5,0.5,3,0,6,1
MKT-2316,Narok,Dry Season,Sheep,13,35.9,15.4,3,1,4,0
MKT-2317,Marsabit,Long Rains,Mixed,10,49.3,6.5,1,1,6,1
MKT-2318,Baringo,Long Rains,Goats,19,22.3,17.1,0,0,4,0
MKT-2319,Marsabit,Long Rains,Mixed,10,57.7,9.5,0,1,2,1
MKT-2320,Narok,Long Rains,Goats,10,48.2,5.1,3,0,9,0
MKT-2321,Narok,Long Rains,Mixed,10,39.6,1.4,2,0,10,0
MKT-2322,Kajiado,Long Rains,Cattle,10,58.4,4.0,1,1,2,1
MKT-2323,Laikipia,Dry Season,Sheep,18,16.3,12.4,2,1,7,1
MKT-2324,Mandera,Short Rains,Camels,13,8.3,2.1,1,1,3,0
MKT-2325,Turkana,Short Rains,Mixed,10,28.7,10.0,5,0,4,0
MKT-2326,Marsabit,Short Rains,Sheep,14,66.5,2.3,4,1,3,0
MKT-2327,Kajiado,Long Rains,Sheep,10,63.1,5.0,1,0,3,0
MKT-2328,Samburu,Long Rains,Sheep,10,58.2,0.7,0,0,6,0
MKT-2329,Garissa,Short Rains,Sheep,10,58.9,4.9,2,0,6,0
MKT-2330,Baringo,Long Rains,Sheep,10,29.1,7.6,1,0,2,1
MKT-2331,Isiolo,Long Rains,Camels,10,19.4,6.6,2,1,1,1
MKT-2332,Garissa,Dry Season,Camels,21,39.1,4.2,0,1,6,0
MKT-2333,Isiolo,Dry Season,Mixed,10,59.5,3.7,4,2,1,0
MKT-2334,Kajiado,Long Rains,Goats,16,15.7,2.6,2,1,6,1
MKT-2335,Marsabit,Short Rains,Mixed,18,20.1,11.7,4,2,10,0
MKT-2336,Laikipia,Short Rains,Sheep,14,10.3,12.2,4,0,6,0
MKT-2337,West Pokot,Dry Season,Goats,10,24.8,5.3,0,0,1,0
MKT-2338,West Pokot,Dry Season,Mixed,22,32.0,3.9,2,0,5,0
MKT-2339,Marsabit,Short Rains,Goats,10,16.7,8.1,2,0,4,0
MKT-2340,Marsabit,Short Rains,Camels,20,37.7,6.5,1,0,6,0
MKT-2341,West Pokot,Dry Season,Sheep,15,39.9,8.8,0,1,8,1
MKT-2342,Garissa,Long Rains,Goats,10,85.5,2.9,3,0,1,0
MKT-2343,Narok,Long Rains,Cattle,10,57.4,12.4,4,0,2,0
MKT-2344,Narok,Short Rains,Sheep,11,55.9,3.0,2,0,2,0
MKT-2345,Narok,Long Rains,Camels,11,32.7,4.3,3,1,9,0
MKT-2346,Narok,Dry Season,Camels,20,42.9,1.1,3,0,6,0
MKT-2347,Kajiado,Dry Season,Mixed,10,18.8,15.5,5,1,10,1
MKT-2348,Mandera,Dry Season,Cattle,10,47.7,8.3,1,0,9,0
MKT-2349,West Pokot,Long Rains,Goats,10,25.6,2.1,2,0,4,0
MKT-2350,Kajiado,Dry Season,Mixed,10,46.1,15.3,3,0,9,0
MKT-2351,Wajir,Long Rains,Camels,10,17.0,9.8,2,1,9,1
MKT-2352,Narok,Short Rains,Goats,25,37.7,4.7,4,0,1,0
MKT-2353,Marsabit,Dry Season,Camels,10,20.2,36.7,1,0,9,1
MKT-2354,Wajir,Long Rains,Camels,10,13.5,3.3,2,1,5,0
MKT-2355,Kajiado,Long Rains,Cattle,23,62.9,0.8,2,0,10,0
MKT-2356,Baringo,Dry Season,Sheep,14,13.8,10.6,2,1,10,1
MKT-2357,Laikipia,Dry Season,Goats,10,69.8,11.3,1,0,7,0
MKT-2358,Turkana,Long Rains,Cattle,13,68.6,0.5,1,1,5,1
MKT-2359,Samburu,Short Rains,Camels,16,21.3,13.7,3,1,2,0
MKT-2360,Baringo,Long Rains,Camels,10,37.5,12.0,0,1,5,0
MKT-2361,Isiolo,Dry Season,Cattle,11,50.7,21.2,4,1,1,0
MKT-2362,Turkana,Short Rains,Goats,11,39.2,1.0,4,1,1,1
MKT-2363,Kajiado,Dry Season,Camels,15,17.7,7.3,2,0,2,0
MKT-2364,Isiolo,Short Rains,Goats,16,25.0,2.0,0,0,4,1
MKT-2365,Narok,Long Rains,Cattle,16,8.9,4.1,1,2,10,1
MKT-2366,Samburu,Long Rains,Camels,10,35.5,2.5,2,0,9,0
MKT-2367,Marsabit,Short Rains,Mixed,10,17.8,4.8,2,1,6,1
MKT-2368,Garissa,Dry Season,Mixed,10,16.0,1.0,2,0,9,0
MKT-2369,West Pokot,Long Rains,Camels,26,63.2,2.9,1,0,5,1
MKT-2370,Marsabit,Short Rains,Sheep,19,72.2,0.6,1,1,9,0
MKT-2371,Samburu,Long Rains,Camels,10,28.0,5.4,3,0,1,0
